customer_id,customer_name,gender,age,city,account_type,account_status,bank_pk
10421,Steven Kelley,Female,31,Kolkata,Current,Dormant,2-ICICI-159-Ag
10422,Mrs. Megan Potts MD,Female,28,Chennai,Joint,Closed,5-ICICI-179-Po
10423,Jim Monroe,Female,29,Hyderabad,Savings,Closed,5-ICICI-177-Ta
10424,Jamie Smith,Other,63,Delhi,NRI,Dormant,1-ICICI-131-Br
10425,Joanna Martin,Other,22,Hyderabad,Current,Closed,2-ICICI-137-No
10426,Andrea Flores,Male,22,Hyderabad,Joint,Closed,2-ICICI-138-La
10427,Lee Keller,Other,37,Delhi,Savings,Active,2-ICICI-125-Am
10428,Michael Perkins,Female,32,Mumbai,Joint,Active,5-ICICI-129-Tr
10429,Heather Simpson,Female,43,Bangalore,NRI,Closed,5-ICICI-140-St
10430,Lisa Wood,Male,50,Kolkata,Current,Closed,5-ICICI-108-Ea
10431,Steven Nguyen,Other,47,Mumbai,NRI,Dormant,4-ICICI-131-Br
10432,Melissa Hughes,Female,41,Hyderabad,Current,Closed,4-ICICI-155-Al
10433,Lynn Ramos,Male,40,Mumbai,Current,Active,5-ICICI-152-Br
10434,Jacob Wu,Male,26,Bangalore,Current,Active,3-ICICI-106-Wi
10435,Stephanie Hansen,Female,20,Mumbai,Joint,Active,4-ICICI-175-Ne
10436,Teresa Norris,Female,53,Bangalore,Savings,Closed,4-ICICI-122-Te
10437,Samuel Prince,Other,65,Mumbai,Current,Active,4-ICICI-180-Ni
10438,Timothy Dunlap,Male,24,Chennai,Savings,Closed,4-ICICI-151-Ja
10439,Patricia Brewer,Female,39,Hyderabad,NRI,Active,1-ICICI-120-Ea
10440,Patricia Jones,Male,31,Bangalore,NRI,Closed,4-ICICI-175-Ne
10441,Anne Jones,Other,65,Kolkata,Joint,Dormant,3-ICICI-185-Po
10442,Cathy Evans,Female,46,Hyderabad,Savings,Closed,1-ICICI-122-Te
10443,Katherine Page,Other,67,Chennai,Current,Closed,4-ICICI-168-Ve
10444,Anthony Harris,Male,33,Mumbai,Joint,Closed,2-ICICI-117-Ke
10445,Mary Wells,Other,65,Hyderabad,NRI,Active,1-ICICI-136-Me
10446,Marcus Baker,Other,51,Mumbai,Current,Dormant,4-ICICI-106-Wi
10447,Jose Hampton,Male,27,Mumbai,Current,Active,3-ICICI-160-No
10448,Trevor Lopez,Other,24,Hyderabad,Savings,Closed,5-ICICI-102-Jo
10449,Melinda Allen,Male,42,Bangalore,NRI,Active,4-ICICI-100-Ea
10450,Anna Jackson,Female,44,Bangalore,NRI,Closed,2-ICICI-159-Ag
10451,Sherry Mitchell PhD,Male,32,Hyderabad,Current,Dormant,3-ICICI-105-So
10452,Curtis Mejia,Male,49,Bangalore,Current,Active,1-ICICI-170-Ea
10453,Mathew Bauer,Female,45,Delhi,Savings,Dormant,3-ICICI-190-Tu
10454,David Thompson,Male,26,Mumbai,Joint,Active,4-ICICI-157-Mi
10455,Samantha Santana,Female,24,Hyderabad,Joint,Closed,2-ICICI-130-Ro
10456,Ronald Martin,Female,33,Kolkata,Joint,Active,3-ICICI-107-Po
10457,Evan Carroll,Male,43,Chennai,NRI,Dormant,3-ICICI-177-Ta
10458,Diane Roth,Other,52,Hyderabad,Savings,Closed,5-ICICI-114-La
10459,Dawn Taylor,Other,34,Hyderabad,Joint,Active,5-ICICI-106-Wi
10460,Cynthia Moore,Female,40,Mumbai,NRI,Dormant,4-ICICI-106-Wi
10461,Adam Spencer,Other,25,Chennai,Joint,Dormant,1-ICICI-132-Jo
10462,Tina Harrington,Other,19,Mumbai,NRI,Dormant,1-ICICI-140-St
10463,Eric Richmond,Male,48,Kolkata,Savings,Closed,2-ICICI-156-Ea
10464,Deborah Shaw,Female,69,Bangalore,Joint,Active,4-ICICI-106-Wi
10465,Barry Lewis,Female,49,Hyderabad,NRI,Dormant,1-ICICI-158-Ea
10466,Loretta Holt,Male,46,Mumbai,Savings,Dormant,3-ICICI-119-La
10467,Jessica Perry,Other,20,Kolkata,Joint,Active,4-ICICI-170-Ea
10468,David Weiss,Female,25,Kolkata,NRI,Active,3-ICICI-149-Po
10469,Bruce Johnson,Other,19,Delhi,Joint,Dormant,2-ICICI-113-Ne
10470,Brandon Dominguez,Female,48,Hyderabad,NRI,Closed,4-ICICI-114-La
10471,Bradley Walker,Female,68,Kolkata,NRI,Closed,2-ICICI-181-We
10472,Kevin Torres,Female,66,Bangalore,Current,Closed,5-ICICI-109-Sa
10473,Luke Sampson,Female,54,Mumbai,NRI,Closed,2-ICICI-198-Mc
10474,Joshua Rice,Other,37,Mumbai,Current,Dormant,5-ICICI-190-Tu
10475,James Jenkins,Other,46,Delhi,Savings,Dormant,4-ICICI-164-Fo
10476,Brooke Wilson,Other,34,Bangalore,Joint,Closed,3-ICICI-154-Mi
10477,Megan Melton,Other,27,Kolkata,NRI,Closed,3-ICICI-127-We
10478,Christian Lambert,Male,58,Delhi,Joint,Dormant,3-ICICI-197-Po
10479,James Hoffman,Female,39,Kolkata,Joint,Closed,2-ICICI-147-Ea
10480,Christine Ramos,Female,23,Kolkata,Current,Active,4-ICICI-102-Jo
10481,Philip Ibarra,Female,60,Hyderabad,Current,Active,4-ICICI-159-Ag
10482,Katherine Frey,Male,51,Chennai,Current,Closed,5-ICICI-102-Jo
10483,Michelle Dominguez,Other,48,Kolkata,Joint,Closed,4-ICICI-174-We
10484,John Smith,Female,29,Mumbai,NRI,Active,3-ICICI-167-Da
10485,Melissa Winters,Other,29,Kolkata,Joint,Dormant,4-ICICI-193-Ne
10486,Brian Hunter,Other,33,Delhi,Savings,Dormant,5-ICICI-138-La
10487,Donna Morris,Male,42,Kolkata,Current,Closed,4-ICICI-153-Da
10488,Ashley Bowen,Male,39,Mumbai,Current,Active,4-ICICI-131-Br
10489,Allison Clay,Other,44,Mumbai,Current,Dormant,3-ICICI-115-We
10490,Troy Baker,Female,41,Delhi,NRI,Dormant,4-ICICI-116-Ne
10491,Alexis Snyder,Female,29,Mumbai,Current,Closed,2-ICICI-110-So
10492,Joseph Carrillo,Male,35,Bangalore,Joint,Dormant,5-ICICI-199-No
10493,Ronald Crawford,Male,62,Bangalore,Current,Active,5-ICICI-131-Br
10494,Michael Howard,Male,64,Chennai,Current,Active,5-ICICI-198-Mc
10495,Judy Perez,Male,33,Bangalore,NRI,Dormant,4-ICICI-126-So
10496,Nicole Clark,Male,21,Delhi,Savings,Active,2-ICICI-197-Po
10497,Russell Bates,Male,29,Kolkata,Joint,Closed,5-ICICI-104-Or
10498,Kathy Jones,Male,66,Bangalore,Current,Closed,1-ICICI-188-Ea
10499,Sarah Garner,Female,50,Chennai,Current,Dormant,3-ICICI-191-So
10500,Emily Oneal,Male,39,Hyderabad,Joint,Closed,1-ICICI-117-Ke
10501,Vanessa Maddox,Male,35,Hyderabad,Savings,Closed,1-ICICI-102-Jo
10502,Olivia Berry,Female,65,Delhi,Savings,Dormant,5-ICICI-127-We
10503,Raymond Brown,Female,50,Chennai,Savings,Closed,1-ICICI-165-So
10504,Joel Smith,Other,44,Bangalore,Current,Dormant,1-ICICI-133-Da
10505,Diana Sloan,Male,59,Chennai,NRI,Closed,2-ICICI-185-Po
10506,Tracy Sanders,Male,36,Mumbai,Joint,Dormant,3-ICICI-121-Al
10507,Shannon Taylor,Male,65,Chennai,Joint,Closed,4-ICICI-129-Tr
10508,Colleen Murray,Male,31,Bangalore,Joint,Closed,5-ICICI-197-Po
10509,Brian Maldonado,Other,42,Delhi,NRI,Dormant,5-ICICI-147-Ea
10510,Alexa Johnson,Female,51,Mumbai,Current,Active,1-ICICI-164-Fo
10511,Thomas Hill Jr.,Female,41,Chennai,Current,Active,4-ICICI-192-Ca
10512,David Robinson,Male,55,Hyderabad,NRI,Active,4-ICICI-160-No
10513,Andre Goodwin,Male,40,Bangalore,Current,Closed,4-ICICI-118-We
10514,Joseph Henry,Male,22,Delhi,NRI,Closed,5-ICICI-182-An
10515,Michael Steele,Other,61,Kolkata,Current,Dormant,5-ICICI-151-Ja
10516,Lisa Curtis,Other,53,Bangalore,NRI,Dormant,2-ICICI-140-St
10517,George Oconnor,Female,41,Chennai,Savings,Dormant,5-ICICI-192-Ca
10518,Katherine Thomas,Male,53,Delhi,Joint,Dormant,5-ICICI-196-Za
10519,Erika Weaver,Male,22,Hyderabad,Savings,Closed,2-ICICI-180-Ni
10520,Melissa Pierce,Male,56,Mumbai,Current,Closed,5-ICICI-164-Fo
10521,Donald Stewart,Male,23,Chennai,NRI,Dormant,1-ICICI-149-Po
10522,Christine Hammond,Other,62,Delhi,Current,Dormant,1-ICICI-140-St
10523,Tina Harrington,Female,53,Mumbai,NRI,Dormant,2-ICICI-132-Jo
10524,Tamara Stone,Female,62,Delhi,Current,Active,2-ICICI-199-No
10525,Paul Patterson,Other,21,Kolkata,Savings,Dormant,1-ICICI-185-Po
10526,Susan Kelley,Male,27,Chennai,Savings,Active,4-ICICI-181-We
10527,James Hart DDS,Female,69,Delhi,Joint,Closed,5-ICICI-116-Ne
10528,David Smith,Female,18,Hyderabad,Joint,Active,3-ICICI-195-Po
10529,David Scott,Other,38,Delhi,NRI,Dormant,3-ICICI-183-La
10530,Eric Fisher,Male,57,Chennai,Joint,Closed,2-ICICI-154-Mi
10531,Kelly Rojas,Female,56,Delhi,Current,Closed,3-ICICI-186-Ea
10532,Deborah Long,Male,54,Mumbai,NRI,Dormant,4-ICICI-191-So
10533,Brandon Johnson II,Female,20,Mumbai,Current,Dormant,3-ICICI-145-Mi
10534,Gregory Jackson,Other,64,Kolkata,Joint,Closed,1-ICICI-189-Ne
10535,James Martinez,Male,48,Bangalore,NRI,Dormant,2-ICICI-158-Ea
10536,Eric Hunt,Other,44,Kolkata,Joint,Active,3-ICICI-170-Ea
10537,Ricardo King,Female,34,Bangalore,Current,Active,5-ICICI-156-Ea
10538,Jeffrey Stephens,Other,40,Hyderabad,Savings,Active,2-ICICI-119-La
10539,Michelle Warner,Other,30,Mumbai,Current,Closed,4-ICICI-140-St
10540,Angel Ryan,Other,64,Bangalore,Savings,Closed,1-ICICI-174-We
10541,Eric Lowery,Female,44,Delhi,Savings,Closed,3-ICICI-170-Ea
10542,Sherry Jones,Male,68,Hyderabad,Current,Closed,1-ICICI-137-No
10543,Carol Goodman,Other,37,Chennai,Savings,Active,4-ICICI-126-So
10544,Gary Morgan,Male,63,Bangalore,Current,Dormant,3-ICICI-108-Ea
10545,Jamie Bell,Female,30,Kolkata,Savings,Closed,2-ICICI-167-Da
10546,Patrick Mason,Male,61,Bangalore,Current,Dormant,2-ICICI-137-No
10547,Jonathon Scott,Other,41,Kolkata,Savings,Dormant,5-ICICI-192-Ca
10548,Peggy Singleton,Other,58,Kolkata,Current,Dormant,4-ICICI-189-Ne
10549,Jesse Hinton,Other,20,Mumbai,NRI,Dormant,3-ICICI-124-Ma
10550,Christina Wiley,Other,60,Hyderabad,NRI,Active,1-ICICI-113-Ne
10551,Lynn Edwards,Other,27,Kolkata,NRI,Active,1-ICICI-136-Me
10552,Sarah Gomez MD,Other,18,Mumbai,NRI,Closed,3-ICICI-149-Po
10553,Adam Riddle,Female,66,Mumbai,Joint,Dormant,4-ICICI-191-So
10554,Anna Moses,Female,30,Kolkata,Joint,Dormant,4-ICICI-171-Ne
10555,Brenda Crawford,Female,31,Hyderabad,Savings,Active,1-ICICI-141-Ho
10556,Daniel Mills,Male,50,Delhi,Joint,Closed,3-ICICI-174-We
10557,Kaitlyn Adams,Male,19,Bangalore,Savings,Active,3-ICICI-153-Da
10558,Brett Vincent,Female,19,Mumbai,Savings,Active,1-ICICI-134-No
10559,Jill Brennan,Male,56,Bangalore,Joint,Closed,3-ICICI-130-Ro
10560,Robert Hall,Male,58,Hyderabad,NRI,Active,3-ICICI-197-Po
10561,Richard Brown,Other,48,Delhi,Savings,Closed,2-ICICI-145-Mi
10562,Sara Mccoy,Other,21,Chennai,NRI,Closed,2-ICICI-199-No
10563,Richard Lee,Male,51,Delhi,Savings,Dormant,5-ICICI-116-Ne
10564,Mike Berry,Male,36,Hyderabad,Savings,Dormant,5-ICICI-184-Po
10565,Thomas Ward,Female,54,Delhi,Joint,Dormant,4-ICICI-189-Ne
10566,Andrea Jenkins,Male,26,Chennai,NRI,Dormant,2-ICICI-191-So
10567,Debbie Snow,Other,41,Mumbai,Joint,Dormant,2-ICICI-152-Br
10568,Alicia Hill,Male,30,Delhi,Savings,Dormant,2-ICICI-121-Al
10569,Darlene Nelson,Female,61,Kolkata,Joint,Closed,2-ICICI-157-Mi
10570,Tonya Hess,Other,47,Kolkata,Joint,Closed,4-ICICI-140-St
10571,Michael Thompson,Other,36,Hyderabad,NRI,Active,1-ICICI-102-Jo
10572,Mr. Micheal Ray,Other,58,Delhi,Current,Closed,4-ICICI-191-So
10573,Becky Shepherd,Other,27,Chennai,Current,Closed,1-ICICI-162-Mo
10574,Heather Mitchell,Male,68,Hyderabad,Current,Dormant,5-ICICI-199-No
10575,Jessica Murphy,Female,59,Delhi,Savings,Closed,2-ICICI-165-So
10576,Bradley Harmon,Male,61,Hyderabad,NRI,Active,1-ICICI-145-Mi
10577,Sarah Wolfe,Male,31,Kolkata,Joint,Dormant,4-ICICI-183-La
10578,Jeffrey Wells,Other,57,Chennai,NRI,Active,1-ICICI-199-No
10579,Adam Smith,Female,65,Mumbai,NRI,Active,3-ICICI-107-Po
10580,Timothy Small,Other,66,Chennai,Current,Closed,5-ICICI-138-La
10581,Michelle Jones,Male,37,Mumbai,Joint,Active,5-ICICI-124-Ma
10582,Christine Torres DDS,Male,21,Bangalore,Savings,Active,2-ICICI-178-Po
10583,Melissa Flores,Other,55,Kolkata,Savings,Active,2-ICICI-193-Ne
10584,Erik Wilson,Male,61,Kolkata,Joint,Dormant,4-ICICI-146-Br
10585,Daniel Perez,Male,67,Kolkata,Joint,Dormant,1-ICICI-133-Da
10586,Donald Oconnor,Other,56,Chennai,Current,Dormant,3-ICICI-167-Da
10587,Michelle Mcdaniel,Male,22,Mumbai,NRI,Active,5-ICICI-156-Ea
10588,Amber Davis,Female,59,Bangalore,Savings,Active,1-ICICI-185-Po
10589,Justin Bautista,Other,49,Bangalore,Savings,Dormant,3-ICICI-124-Ma
10590,Michael Campbell,Female,23,Bangalore,Current,Active,1-ICICI-172-La
10591,Joan Crane,Male,31,Hyderabad,NRI,Active,2-ICICI-186-Ea
10592,Cynthia Gates,Male,23,Chennai,Joint,Closed,5-ICICI-161-We
10593,Paula Case,Other,31,Chennai,Current,Dormant,3-ICICI-138-La
10594,Douglas Hale,Male,29,Kolkata,Savings,Active,2-ICICI-175-Ne
10595,Carrie Thornton,Other,44,Chennai,Current,Dormant,4-ICICI-177-Ta
10596,Stacy Sanchez,Other,43,Chennai,Joint,Dormant,4-ICICI-106-Wi
10597,Patricia Cobb,Other,29,Hyderabad,NRI,Dormant,2-ICICI-194-Po
10598,Stephanie Harris,Other,25,Chennai,Savings,Dormant,3-ICICI-105-So
10599,Christopher Nichols,Other,27,Mumbai,Joint,Closed,3-ICICI-186-Ea
10600,Ian Sullivan,Female,33,Bangalore,Current,Dormant,5-ICICI-153-Da
10601,Wyatt Martinez II,Other,69,Hyderabad,NRI,Closed,2-ICICI-182-An
10602,Jennifer Nguyen,Female,43,Hyderabad,NRI,Closed,4-ICICI-184-Po
10603,Jesus Dawson,Male,25,Kolkata,Savings,Dormant,2-ICICI-118-We
10604,Bradley Holmes,Other,58,Chennai,Savings,Dormant,1-ICICI-146-Br
10605,Nicholas Rollins,Male,62,Bangalore,NRI,Closed,3-ICICI-118-We
10606,Sharon Choi,Other,46,Mumbai,NRI,Dormant,1-ICICI-133-Da
10607,Megan Boyd,Female,37,Bangalore,Savings,Active,4-ICICI-142-Br
10608,Angel Griffith,Female,34,Delhi,NRI,Active,3-ICICI-112-Sm
10609,Nicholas Martinez,Female,36,Bangalore,Joint,Dormant,4-ICICI-135-Ea
10610,Barbara Turner MD,Male,34,Mumbai,Savings,Closed,4-ICICI-124-Ma
10611,Micheal Miller,Other,56,Mumbai,Joint,Active,4-ICICI-196-Za
10612,Kevin Wagner,Male,18,Mumbai,NRI,Dormant,5-ICICI-155-Al
10613,Kenneth Cox,Female,69,Hyderabad,Joint,Closed,4-ICICI-120-Ea
10614,Nicholas Turner,Male,46,Hyderabad,NRI,Closed,4-ICICI-133-Da
10615,Christy Dennis,Female,31,Delhi,Current,Active,1-ICICI-124-Ma
10616,Kelli Payne,Female,34,Bangalore,NRI,Closed,1-ICICI-181-We
10617,Gabrielle Page,Female,30,Chennai,Savings,Closed,1-ICICI-110-So
10618,Zachary Caldwell,Other,46,Kolkata,Current,Active,3-ICICI-118-We
10619,Kristin Roberson,Other,51,Delhi,Savings,Closed,5-ICICI-148-No
10620,Judy Brown,Female,44,Chennai,Savings,Closed,3-ICICI-148-No
10621,Stacy Chen,Male,63,Chennai,Savings,Active,5-ICICI-133-Da
10622,Christopher Velazquez,Male,50,Delhi,Current,Closed,5-ICICI-101-Ki
10623,Paul Acosta,Other,46,Bangalore,Savings,Active,2-ICICI-129-Tr
10624,Amanda Novak,Female,54,Kolkata,Savings,Active,2-ICICI-137-No
10625,Jennifer Armstrong,Male,56,Chennai,NRI,Closed,2-ICICI-114-La
10626,Lisa Wade,Female,36,Hyderabad,NRI,Active,5-ICICI-174-We
10627,Alejandro Weaver,Male,63,Hyderabad,Current,Dormant,5-ICICI-187-Ma
10628,Nathan Harris,Other,41,Delhi,Savings,Dormant,3-ICICI-159-Ag
10629,Sandra Lucas MD,Female,31,Kolkata,Savings,Dormant,5-ICICI-103-La
10630,Eric Chang,Female,64,Kolkata,Joint,Active,4-ICICI-182-An
10631,Brandi Rodriguez,Male,54,Chennai,Current,Closed,4-ICICI-192-Ca
10632,Sandra Lopez,Male,22,Delhi,NRI,Active,5-ICICI-113-Ne
10633,Kaitlyn Collier PhD,Male,41,Kolkata,Savings,Closed,4-ICICI-180-Ni
10634,Alisha Williams,Female,51,Kolkata,NRI,Closed,5-ICICI-107-Po
10635,Joseph Brown,Other,67,Hyderabad,NRI,Active,2-ICICI-176-Mu
10636,Nicole Butler,Other,48,Delhi,Joint,Closed,5-ICICI-186-Ea
10637,Pamela Walton,Male,47,Chennai,NRI,Dormant,2-ICICI-192-Ca
10638,Courtney Johnson,Other,26,Chennai,NRI,Dormant,1-ICICI-110-So
10639,Rebecca Mccarthy,Male,44,Hyderabad,NRI,Dormant,4-ICICI-179-Po
10640,Stacy Robertson,Other,45,Mumbai,Current,Closed,1-ICICI-149-Po
10641,Devon Moore,Female,59,Mumbai,Current,Active,4-ICICI-186-Ea
10642,Jessica Sharp,Male,43,Kolkata,Savings,Dormant,1-ICICI-175-Ne
10643,Sharon Peck,Other,35,Bangalore,NRI,Dormant,5-ICICI-137-No
10644,Jason Brown,Female,53,Hyderabad,Joint,Closed,1-ICICI-123-Th
10645,Dustin Boyer,Other,25,Bangalore,Savings,Active,4-ICICI-194-Po
10646,Jennifer Alexander,Female,35,Kolkata,Joint,Dormant,3-ICICI-137-No
10647,James Rhodes,Female,37,Hyderabad,Joint,Closed,4-ICICI-199-No
10648,Kyle Moore,Other,49,Chennai,Savings,Dormant,3-ICICI-161-We
10649,Zachary Nelson,Other,46,Hyderabad,Joint,Dormant,5-ICICI-155-Al
10650,Gregory Villarreal,Female,66,Delhi,Current,Active,4-ICICI-164-Fo
10651,Cheryl Cook,Female,65,Bangalore,Savings,Closed,1-ICICI-189-Ne
10652,Chase Lopez,Female,35,Hyderabad,Joint,Closed,5-ICICI-116-Ne
10653,Jennifer Frey,Male,24,Bangalore,NRI,Closed,4-ICICI-199-No
10654,Daniel Bruce,Female,18,Kolkata,Savings,Dormant,5-ICICI-116-Ne
10655,Tristan Scott,Male,45,Hyderabad,Joint,Closed,3-ICICI-126-So
10656,Timothy Farley,Female,50,Mumbai,Joint,Closed,5-ICICI-188-Ea
10657,Adam Lozano,Male,67,Bangalore,Joint,Closed,1-ICICI-193-Ne
10658,Yvonne Murray,Female,21,Chennai,Joint,Closed,4-ICICI-124-Ma
10659,Deanna Hodges,Female,37,Chennai,Joint,Active,3-ICICI-195-Po
10660,Crystal Miller,Female,69,Hyderabad,Savings,Closed,5-ICICI-175-Ne
10661,Bridget Hernandez,Other,53,Chennai,Savings,Closed,2-ICICI-148-No
10662,Patrick Richardson,Other,48,Chennai,NRI,Active,3-ICICI-157-Mi
10663,Michael Gonzalez,Female,55,Bangalore,Joint,Dormant,3-ICICI-184-Po
10664,Laura Lucero,Male,45,Hyderabad,Current,Dormant,1-ICICI-197-Po
10665,Robert Pittman,Male,20,Bangalore,Joint,Active,1-ICICI-100-Ea
10666,Jennifer Glass,Female,23,Hyderabad,Savings,Dormant,5-ICICI-112-Sm
10667,Timothy Lee,Other,62,Chennai,Savings,Dormant,2-ICICI-152-Br
10668,David Haney Jr.,Male,40,Hyderabad,Savings,Active,3-ICICI-120-Ea
10669,Heather Ross,Other,24,Kolkata,Current,Active,5-ICICI-100-Ea
10670,Patricia Hall,Male,53,Hyderabad,Current,Active,2-ICICI-176-Mu
10671,Richard Bond,Female,18,Delhi,Current,Dormant,5-ICICI-130-Ro
10672,Michael Lopez,Other,23,Hyderabad,Savings,Active,3-ICICI-160-No
10673,Christine Johnson,Male,41,Delhi,Savings,Dormant,5-ICICI-186-Ea
10674,Michelle Summers,Female,54,Bangalore,Savings,Closed,1-ICICI-102-Jo
10675,Michelle Brown,Female,62,Delhi,Savings,Active,1-ICICI-174-We
10676,Lauren Thomas,Female,68,Bangalore,Joint,Dormant,4-ICICI-128-No
10677,Timothy Johnson,Other,53,Hyderabad,Current,Dormant,2-ICICI-147-Ea
10678,Alexandra Gonzalez,Other,41,Bangalore,Joint,Closed,3-ICICI-181-We
10679,Philip Vega,Female,55,Chennai,NRI,Dormant,2-ICICI-161-We
10680,Kimberly Cochran,Other,62,Kolkata,Current,Active,1-ICICI-124-Ma
10681,Douglas Ross,Male,46,Hyderabad,Joint,Closed,3-ICICI-133-Da
10682,Angela Ward,Female,54,Delhi,Joint,Dormant,4-ICICI-117-Ke
10683,Mr. Thomas Adams,Female,62,Kolkata,Joint,Dormant,1-ICICI-164-Fo
10684,Brian Mills,Other,49,Mumbai,Savings,Dormant,1-ICICI-127-We
10685,Lori Mullins,Female,42,Kolkata,Joint,Closed,2-ICICI-103-La
10686,Ashley Herring,Male,27,Hyderabad,Savings,Closed,5-ICICI-120-Ea
10687,Janice Smith,Other,52,Kolkata,Savings,Closed,2-ICICI-169-No
10688,Lori Phillips,Other,42,Kolkata,Joint,Active,1-ICICI-120-Ea
10689,Heather Turner,Female,44,Chennai,Savings,Dormant,2-ICICI-193-Ne
10690,Brianna Richardson,Female,62,Bangalore,NRI,Active,5-ICICI-119-La
10691,Kimberly Walker,Female,49,Kolkata,Joint,Active,4-ICICI-140-St
10692,Brooke Roberts,Other,29,Delhi,Current,Closed,3-ICICI-195-Po
10693,Micheal Soto,Female,21,Delhi,NRI,Closed,1-ICICI-152-Br
10694,Matthew Ewing,Male,59,Chennai,Current,Dormant,2-ICICI-161-We
10695,Kelly Cox,Female,43,Kolkata,NRI,Closed,1-ICICI-130-Ro
10696,Nicholas Anderson,Female,20,Kolkata,Savings,Active,3-ICICI-199-No
10697,Cindy Lang MD,Other,34,Chennai,NRI,Active,2-ICICI-124-Ma
10698,Lisa Lawson,Female,26,Hyderabad,Joint,Closed,4-ICICI-168-Ve
10699,Megan Holmes,Other,46,Mumbai,Savings,Dormant,3-ICICI-171-Ne
10700,Daniel Steele,Female,18,Mumbai,Joint,Dormant,5-ICICI-116-Ne
10701,Christopher Wheeler,Male,35,Bangalore,Joint,Active,5-ICICI-178-Po
10702,Kevin Craig,Male,58,Delhi,Savings,Closed,1-ICICI-119-La
10703,Rebecca Chan,Other,37,Hyderabad,Savings,Closed,5-ICICI-144-Ea
10704,Monica Anderson,Other,58,Delhi,Savings,Dormant,2-ICICI-192-Ca
10705,Jeffrey Mcdowell,Female,51,Hyderabad,NRI,Dormant,5-ICICI-199-No
10706,Kelly Little,Female,68,Chennai,NRI,Closed,4-ICICI-149-Po
10707,Jennifer Ellis,Male,45,Bangalore,NRI,Dormant,2-ICICI-150-La
10708,Kathleen Ruiz DVM,Female,65,Chennai,Joint,Active,1-ICICI-191-So
10709,Laura Patel,Male,52,Delhi,Savings,Dormant,1-ICICI-171-Ne
10710,Justin Howard,Other,33,Bangalore,Savings,Dormant,5-ICICI-177-Ta
10711,Stephanie Smith,Female,38,Kolkata,Joint,Dormant,5-ICICI-132-Jo
10712,Cathy Thomas,Other,30,Hyderabad,Joint,Dormant,1-ICICI-197-Po
10713,Christopher Garcia,Female,52,Hyderabad,NRI,Closed,2-ICICI-128-No
10714,Peter Allen,Male,59,Bangalore,Current,Active,3-ICICI-121-Al
10715,Elizabeth Armstrong,Other,49,Chennai,Savings,Dormant,1-ICICI-166-Ma
10716,Mrs. Lindsey Gilbert,Other,67,Bangalore,Current,Dormant,4-ICICI-186-Ea
10717,Donna Harris,Female,55,Chennai,Joint,Closed,2-ICICI-102-Jo
10718,Erica Manning,Other,23,Bangalore,NRI,Active,3-ICICI-105-So
10719,Jeffrey Bates,Male,67,Chennai,Current,Dormant,3-ICICI-139-Ke
10720,Benjamin Brown,Other,55,Mumbai,Savings,Active,2-ICICI-186-Ea
10721,Andre Hernandez PhD,Other,55,Bangalore,Savings,Active,1-ICICI-175-Ne
10722,Charles Roman,Female,30,Chennai,NRI,Closed,3-ICICI-168-Ve
10723,Damon Powers,Other,63,Kolkata,Current,Active,4-ICICI-104-Or
10724,Patrick Jackson,Female,56,Delhi,Savings,Closed,2-ICICI-102-Jo
10725,Mary Murray,Female,30,Delhi,Savings,Dormant,5-ICICI-103-La
10726,Samantha Jackson,Other,64,Bangalore,Savings,Closed,1-ICICI-162-Mo
10727,Dominique Wagner,Male,29,Bangalore,Joint,Active,2-ICICI-187-Ma
10728,Daniel Petty,Female,50,Hyderabad,Savings,Dormant,4-ICICI-104-Or
10729,James Robles,Other,45,Chennai,Joint,Active,3-ICICI-160-No
10730,Amanda Smith,Female,20,Bangalore,Joint,Closed,1-ICICI-194-Po
10731,Jessica Cortez,Male,35,Delhi,Joint,Active,1-ICICI-156-Ea
10732,Nicole Clark,Male,43,Delhi,Current,Closed,2-ICICI-198-Mc
10733,Brittany Collins,Female,57,Delhi,Savings,Dormant,2-ICICI-141-Ho
10734,Jillian Mack,Male,19,Chennai,NRI,Dormant,4-ICICI-182-An
10735,Lori Gonzalez,Other,21,Mumbai,Current,Closed,5-ICICI-155-Al
10736,Hunter Cox,Other,67,Bangalore,Joint,Dormant,2-ICICI-171-Ne
10737,Anna Frey,Female,45,Mumbai,NRI,Dormant,2-ICICI-127-We
10738,Rachel Jensen,Male,45,Chennai,Joint,Dormant,2-ICICI-154-Mi
10739,Craig Davis,Other,42,Kolkata,NRI,Dormant,4-ICICI-137-No
10740,Thomas Wise,Other,43,Bangalore,NRI,Active,3-ICICI-122-Te
10741,Holly Herring,Other,62,Hyderabad,Savings,Closed,5-ICICI-106-Wi
10742,Dustin Potter,Female,64,Bangalore,Joint,Dormant,4-ICICI-137-No
10743,Michelle Barnes,Female,19,Bangalore,Savings,Active,2-ICICI-176-Mu
10744,Sara Scott,Other,59,Bangalore,Current,Dormant,3-ICICI-156-Ea
10745,Daniel Horne II,Other,51,Bangalore,Joint,Closed,2-ICICI-184-Po
10746,Joshua Brown,Male,47,Kolkata,Joint,Closed,4-ICICI-136-Me
10747,Stephanie Dawson,Male,38,Bangalore,NRI,Closed,1-ICICI-105-So
10748,Tony Johnson,Male,61,Chennai,Current,Active,2-ICICI-109-Sa
10749,Jeffrey Hull,Female,54,Bangalore,NRI,Dormant,3-ICICI-126-So
